0.00616631,-0.0164007,-0.000175007,2.09124,229.139,0.00098,0.404,0.00013534,-1.26E-05,0.000131519,0.000189137,0.013534,0.00126,0.0131519,0.018913731,1.3534,0.126,1.31519,1.891373125,2
0.00616631,-0.0164007,-0.000175007,2.12821,229.139,-0.03697,0,0,0,0,0,0,0,0,0,1.3534,0.126,1.31519,0,2
0.00616631,-0.0164007,-0.000175007,2.15029,229.139,-0.02208,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00616631,-0.0164007,-0.000175007,2.17328,229.139,-0.02299,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00616631,-0.0164007,-0.000175007,2.13771,229.139,0.03557,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00612969,-0.0163042,-0.000218799,1.99726,228.736,0.14045,0.403,3.66E-05,-9.65E-05,4.38E-05,0.000112121,0.003662,0.00965,0.0043792,0.011212053,0.3662,0.965,0.43792,1.121205319,2
0.00612969,-0.0163042,-0.000218799,2.10825,228.736,-0.11099,0,0,0,0,0,0,0,0,0,0.3662,0.965,0.43792,0,2
0.00612969,-0.0163042,-0.000218799,2.09551,228.736,0.01274,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00612969,-0.0163042,-0.000218799,2.14129,228.736,-0.04578,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00599407,-0.0162917,-0.000350034,2.21306,228.332,-0.07177,0.404,0.00013562,-1.25E-05,0.000131235,0.000189134,0.013562,0.00125,0.0131235,0.018913397,1.3562,0.125,1.31235,1.891339727,2
0.00599407,-0.0162917,-0.000350034,2.22955,228.332,-0.01649,0,0,0,0,0,0,0,0,0,1.3562,0.125,1.31235,0,2
0.00599407,-0.0162917,-0.000350034,2.2284,228.332,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00599407,-0.0162917,-0.000350034,2.20809,228.332,0.02031,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00599407,-0.0162917,-0.000350034,2.17237,228.332,0.03572,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00595454,-0.016288,-0.000301057,2.1451,227.929,0.02727,0.403,3.95E-05,-3.70E-06,-4.90E-05,6.30E-05,0.003953,0.00037,0.0048977,0.006304806,0.3953,0.037,0.48977,0.630480565,2
0.00595454,-0.016288,-0.000301057,2.16347,227.929,-0.01837,0,0,0,0,0,0,0,0,0,0.3953,0.037,0.48977,0,2
0.00595454,-0.016288,-0.000301057,2.19547,227.929,-0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00595454,-0.016288,-0.000301057,2.26974,227.929,-0.07427,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00595454,-0.016288,-0.000301057,2.295,227.929,-0.02526,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00577915,-0.0162718,-0.000383122,2.31285,227.525,-0.01785,0.404,0.00017539,-1.62E-05,8.21E-05,0.000194316,0.017539,0.00162,0.0082065,0.019431612,1.7539,0.162,0.82065,1.943161247,2
0.00577915,-0.0162718,-0.000383122,2.31158,227.525,0.00127,0,0,0,0,0,0,0,0,0,1.7539,0.162,0.82065,0,2
0.00577915,-0.0162718,-0.000383122,2.27629,227.525,0.03529,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00577915,-0.0162718,-0.000383122,2.27791,227.525,-0.00162,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00560354,-0.0162556,-0.000464993,2.27646,227.121,0.00145,0.404,0.00017561,-1.62E-05,8.19E-05,0.000194433,0.017561,0.00162,0.0081871,0.019443295,1.7561,0.162,0.81871,1.944329518,2
0.00560354,-0.0162556,-0.000464993,2.31985,227.121,-0.04339,0,0,0,0,0,0,0,0,0,1.7561,0.162,0.81871,0,2
0.00560354,-0.0162556,-0.000464993,2.39662,227.121,-0.07677,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00560354,-0.0162556,-0.000464993,2.39138,227.121,0.00524,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00560354,-0.0162556,-0.000464993,2.36471,227.121,0.02667,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0054816,-0.0161516,-0.000503164,2.35572,226.718,0.00899,0.403,0.00012194,-0.000104,3.82E-05,0.000164749,0.012194,0.0104,0.0038171,0.016474947,1.2194,1.04,0.38171,1.64749473,2
0.0054816,-0.0161516,-0.000503164,2.33324,226.718,0.02248,0,0,0,0,0,0,0,0,0,1.2194,1.04,0.38171,0,2
0.0054816,-0.0161516,-0.000503164,2.34597,226.718,-0.01273,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0054816,-0.0161516,-0.000503164,2.37178,226.718,-0.02581,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00539653,-0.0161438,-0.000497777,2.40502,226.314,-0.03324,0.404,8.51E-05,-7.80E-06,-5.39E-06,8.56E-05,0.008507,0.00078,0.0005387,0.008559652,0.8507,0.078,0.05387,0.855965225,2
0.00539653,-0.0161438,-0.000497777,2.45446,226.314,-0.04944,0,0,0,0,0,0,0,0,0,0.8507,0.078,0.05387,0,2
0.00539653,-0.0161438,-0.000497777,2.45044,226.314,0.00402,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00539653,-0.0161438,-0.000497777,2.42001,226.314,0.03043,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00539653,-0.0161438,-0.000497777,2.37174,226.314,0.04827,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00535107,-0.0161396,-0.00054126,2.36944,225.911,0.0023,0.403,4.55E-05,-4.20E-06,4.35E-05,6.30E-05,0.004546,0.00042,0.0043483,0.006304778,0.4546,0.042,0.43483,0.630477826,2
0.00535107,-0.0161396,-0.00054126,2.4156,225.911,-0.04616,0,0,0,0,0,0,0,0,0,0.4546,0.042,0.43483,0,2
0.00535107,-0.0161396,-0.00054126,2.4453,225.911,-0.0297,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00535107,-0.0161396,-0.00054126,2.47494,225.911,-0.02964,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00535107,-0.0161396,-0.00054126,2.50349,225.911,-0.02855,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00526008,-0.0161313,-0.000628155,2.46397,225.507,0.03952,0.404,9.10E-05,-8.30E-06,8.69E-05,0.00012609,0.009099,0.00083,0.0086895,0.012609049,0.9099,0.083,0.86895,1.260904878,2
0.00526008,-0.0161313,-0.000628155,2.44,225.507,0.02397,0,0,0,0,0,0,0,0,0,0.9099,0.083,0.86895,0,2
0.00526008,-0.0161313,-0.000628155,2.44969,225.507,-0.00969,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00526008,-0.0161313,-0.000628155,2.5202,225.507,-0.07051,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00526008,-0.0161313,-0.000628155,2.55564,225.507,-0.03544,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00511498,-0.0162106,-0.000758318,2.55952,225.104,-0.00388,0.403,0.0001451,7.93E-05,0.000130163,0.00021044,0.01451,0.00793,0.0130163,0.021043979,1.451,0.793,1.30163,2.104397932,2
0.00511498,-0.0162106,-0.000758318,2.54887,225.104,0.01065,0,0,0,0,0,0,0,0,0,1.451,0.793,1.30163,0,2
0.00511498,-0.0162106,-0.000758318,2.56468,225.104,-0.01581,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00511498,-0.0162106,-0.000758318,2.70742,225.104,-0.14274,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00474961,-0.0161769,-0.00110437,2.77945,224.685,-0.07203,0.419,0.00036537,-3.37E-05,0.000346052,0.000504364,0.036537,0.00337,0.0346052,0.050436387,3.6537,0.337,3.46052,5.043638702,2
0.00474961,-0.0161769,-0.00110437,2.85419,224.685,-0.07474,0,0,0,0,0,0,0,0,0,3.6537,0.337,3.46052,0,2
0.00474961,-0.0161769,-0.00110437,2.92358,224.685,-0.06939,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00474961,-0.0161769,-0.00110437,2.81402,224.685,0.10956,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00474961,-0.0161769,-0.00110437,2.80516,224.685,0.00886,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0041904,-0.0161253,-0.00111297,2.81116,224.267,-0.006,0.418,0.00055921,-5.16E-05,8.60E-06,0.000561651,0.055921,0.00516,0.00086,0.056165144,5.5921,0.516,0.086,5.616514436,2
0.0041904,-0.0161253,-0.00111297,2.77709,224.267,0.03407,0,0,0,0,0,0,0,0,0,5.5921,0.516,0.086,0,2
0.0041904,-0.0161253,-0.00111297,2.93769,224.267,-0.1606,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0041904,-0.0161253,-0.00111297,2.96186,224.267,-0.02417,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0041904,-0.0161253,-0.00111297,2.95749,224.267,0.00437,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00376122,-0.0160857,-0.0010841,2.928,223.848,0.02949,0.419,0.00042918,-3.96E-05,-2.89E-05,0.000431969,0.042918,0.00396,0.002887,0.043196888,4.2918,0.396,0.2887,4.319688754,2
0.00376122,-0.0160857,-0.0010841,2.92253,223.848,0.00547,0,0,0,0,0,0,0,0,0,4.2918,0.396,0.2887,0,2
0.00376122,-0.0160857,-0.0010841,2.97085,223.848,-0.04832,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00376122,-0.0160857,-0.0010841,3.01008,223.848,-0.03923,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00376122,-0.0160857,-0.0010841,3.03677,223.848,-0.02669,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00347518,-0.0160593,-0.00083541,3.06444,223.429,-0.02767,0.419,0.00028604,-2.64E-05,-0.00024869,0.000379951,0.028604,0.00264,0.024869,0.037995073,2.8604,0.264,2.4869,3.799507306,2
0.00347518,-0.0160593,-0.00083541,3.12808,223.429,-0.06364,0,0,0,0,0,0,0,0,0,2.8604,0.264,2.4869,0,2
0.00347518,-0.0160593,-0.00083541,3.0504,223.429,0.07768,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00347518,-0.0160593,-0.00083541,3.06405,223.429,-0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00315838,-0.0160301,-0.00104354,3.24645,223.011,-0.1824,0.418,0.0003168,-2.92E-05,0.00020813,0.000380175,0.03168,0.00292,0.020813,0.038017493,3.168,0.292,2.0813,3.801749293,2
0.00315838,-0.0160301,-0.00104354,3.18767,223.011,0.05878,0,0,0,0,0,0,0,0,0,3.168,0.292,2.0813,0,2
0.00315838,-0.0160301,-0.00104354,3.23255,223.011,-0.04488,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00315838,-0.0160301,-0.00104354,3.26023,223.011,-0.02768,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00315838,-0.0160301,-0.00104354,3.22912,223.011,0.03111,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00280061,-0.0159971,-0.00120234,3.20197,222.592,0.02715,0.419,0.00035777,-3.30E-05,0.0001588,0.000392818,0.035777,0.0033,0.01588,0.039281779,3.5777,0.33,1.588,3.928177859,2
0.00280061,-0.0159971,-0.00120234,3.26924,222.592,-0.06727,0,0,0,0,0,0,0,0,0,3.5777,0.33,1.588,0,2
0.00280061,-0.0159971,-0.00120234,3.39422,222.592,-0.12498,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00280061,-0.0159971,-0.00120234,3.36228,222.592,0.03194,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00280061,-0.0159971,-0.00120234,3.35325,222.592,0.00903,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00221368,-0.0160341,-0.00139067,3.40337,222.174,-0.05012,0.418,0.00058693,3.70E-05,0.00018833,0.000617514,0.058693,0.0037,0.018833,0.061751438,5.8693,0.37,1.8833,6.175143835,2
0.00221368,-0.0160341,-0.00139067,3.39972,222.174,0.00365,0,0,0,0,0,0,0,0,0,5.8693,0.37,1.8833,0,2
0.00221368,-0.0160341,-0.00139067,3.47861,222.174,-0.07889,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00221368,-0.0160341,-0.00139067,3.45974,222.174,0.01887,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00221368,-0.0160341,-0.00139067,3.52969,222.174,-0.06995,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0018028,-0.0161778,-0.0014087,3.59526,221.755,-0.06557,0.419,0.00041088,0.0001437,1.80E-05,0.000435657,0.041088,0.01437,0.001803,0.043565714,4.1088,1.437,0.1803,4.356571419,2
0.0018028,-0.0161778,-0.0014087,3.5793,221.755,0.01596,0,0,0,0,0,0,0,0,0,4.1088,1.437,0.1803,0,2
0.0018028,-0.0161778,-0.0014087,3.64722,221.755,-0.06792,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0018028,-0.0161778,-0.0014087,3.6976,221.755,-0.05038,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00152694,-0.0162427,-0.00148081,3.61039,221.337,0.08721,0.418,0.00027586,6.49E-05,7.21E-05,0.000292422,0.027586,0.00649,0.007211,0.029242196,2.7586,0.649,0.7211,2.924219583,2
0.00152694,-0.0162427,-0.00148081,3.70671,221.337,-0.09632,0,0,0,0,0,0,0,0,0,2.7586,0.649,0.7211,0,2
0.00152694,-0.0162427,-0.00148081,3.87076,221.337,-0.16405,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00152694,-0.0162427,-0.00148081,3.90495,221.337,-0.03419,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00152694,-0.0162427,-0.00148081,3.97368,221.337,-0.06873,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000836707,-0.0165393,-0.00206803,3.96856,220.918,0.00512,0.419,0.000690233,0.0002966,0.00058722,0.000953531,0.0690233,0.02966,0.058722,0.095353054,6.90233,2.966,5.8722,9.535305358,2
0.000836707,-0.0165393,-0.00206803,4.08347,220.918,-0.11491,0,0,0,0,0,0,0,0,0,6.90233,2.966,5.8722,0,2
0.000836707,-0.0165393,-0.00206803,4.15974,220.918,-0.07627,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000836707,-0.0165393,-0.00206803,4.09853,220.918,0.06121,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000836707,-0.0165393,-0.00206803,4.09915,220.918,-0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000412805,-0.0164984,-0.00244299,4.0468,220.5,0.05235,0.418,0.000423902,-4.09E-05,0.00037496,0.000567416,0.0423902,0.00409,0.037496,0.056741582,4.23902,0.409,3.7496,5.674158239,2
0.000412805,-0.0164984,-0.00244299,4.0145,220.5,0.0323,0,0,0,0,0,0,0,0,0,4.23902,0.409,3.7496,0,2
0.000412805,-0.0164984,-0.00244299,4.15167,220.5,-0.13717,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000412805,-0.0164984,-0.00244299,4.06232,220.5,0.08935,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000412805,-0.0164984,-0.00244299,4.19509,220.5,-0.13277,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000323339,-0.0165799,-0.00234652,4.19745,220.081,-0.00236,0.419,8.95E-05,8.15E-05,-9.65E-05,0.000154767,0.0089466,0.00815,0.009647,0.015476717,0.89466,0.815,0.9647,1.547671672,2
0.000323339,-0.0165799,-0.00234652,4.17318,220.081,0.02427,0,0,0,0,0,0,0,0,0,0.89466,0.815,0.9647,0,2
0.000323339,-0.0165799,-0.00234652,4.14424,220.081,0.02894,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000323339,-0.0165799,-0.00234652,4.1335,220.081,0.01074,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000228906,-0.0165708,-0.00242957,4.18173,219.663,-0.04823,0.418,9.44E-05,-9.10E-06,8.31E-05,0.000126086,0.0094433,0.00091,0.008305,0.01260861,0.94433,0.091,0.8305,1.260860975,2
0.000228906,-0.0165708,-0.00242957,4.21049,219.663,-0.02876,0,0,0,0,0,0,0,0,0,0.94433,0.091,0.8305,0,2
0.000228906,-0.0165708,-0.00242957,4.31082,219.663,-0.10033,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000228906,-0.0165708,-0.00242957,4.2524,219.663,0.05842,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000228906,-0.0165708,-0.00242957,4.23651,219.663,0.01589,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000134385,-0.0165616,-0.00251252,4.25176,219.244,-0.01525,0.419,9.45E-05,-9.20E-06,8.30E-05,0.000126093,0.0094521,0.00092,0.008295,0.012609347,0.94521,0.092,0.8295,1.260934651,2
0.000134385,-0.0165616,-0.00251252,4.26785,219.244,-0.01609,0,0,0,0,0,0,0,0,0,0.94521,0.092,0.8295,0,2
0.000134385,-0.0165616,-0.00251252,4.34353,219.244,-0.07568,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000134385,-0.0165616,-0.00251252,4.06791,219.244,0.27562,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.000134385,-0.0165616,-0.00251252,4.12425,219.244,-0.05634,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.000590376,-0.0164016,-0.00339933,4.37986,218.826,-0.25561,0.418,0.000724761,-0.00016,0.00088681,0.001156421,0.0724761,0.016,0.088681,0.115642141,7.24761,1.6,8.8681,11.56421412,2
-0.000590376,-0.0164016,-0.00339933,4.46451,218.826,-0.08465,0,0,0,0,0,0,0,0,0,7.24761,1.6,8.8681,0,2
-0.000590376,-0.0164016,-0.00339933,4.72553,218.826,-0.26102,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.000590376,-0.0164016,-0.00339933,4.83293,218.826,-0.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00220706,-0.0158016,-0.00553453,4.9734,218.407,-0.14047,0.419,0.001616684,-0.0006,0.0021352,0.002744585,0.1616684,0.06,0.21352,0.274458489,16.16684,6,21.352,27.44584886,2
-0.00220706,-0.0158016,-0.00553453,5.1536,218.407,-0.1802,0,0,0,0,0,0,0,0,0,16.16684,6,21.352,0,2
-0.00220706,-0.0158016,-0.00553453,5.15552,218.407,-0.00192,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00220706,-0.0158016,-0.00553453,5.1589,218.407,-0.00338,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00220706,-0.0158016,-0.00553453,5.20445,218.407,-0.04555,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00284924,-0.0152108,-0.00617925,5.15239,217.842,0.05206,0.565,0.00064218,-0.0005908,0.00064472,0.001084944,0.064218,0.05908,0.064472,0.108494409,6.4218,5.908,6.4472,10.84944086,2
-0.00284924,-0.0152108,-0.00617925,5.108,217.842,0.04439,0,0,0,0,0,0,0,0,0,6.4218,5.908,6.4472,0,2
-0.00284924,-0.0152108,-0.00617925,5.1302,217.842,-0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00284924,-0.0152108,-0.00617925,5.17528,217.842,-0.04508,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00284924,-0.0152108,-0.00617925,5.18059,217.842,-0.00531,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00284131,-0.0151231,-0.00617925,5.13102,217.277,0.04957,0.565,-7.93E-06,-8.77E-05,0,8.81E-05,0.000793,0.00877,0,0.008805779,0.0793,0.877,0,0.88057793,2
-0.00284131,-0.0151231,-0.00617925,5.09471,217.277,0.03631,0,0,0,0,0,0,0,0,0,0.0793,0.877,0,0,2
-0.00284131,-0.0151231,-0.00617925,5.02231,217.277,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00284131,-0.0151231,-0.00617925,5.09577,217.277,-0.07346,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00283343,-0.0150354,-0.00617925,5.1994,216.712,-0.10363,0.565,-7.88E-06,-8.77E-05,0,8.81E-05,0.000788,0.00877,0,0.00880533,0.0788,0.877,0,0.880533043,2
-0.00283343,-0.0150354,-0.00617925,5.26369,216.712,-0.06429,0,0,0,0,0,0,0,0,0,0.0788,0.877,0,0,2
-0.00283343,-0.0150354,-0.00617925,5.26395,216.712,-0.00026,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.00283343,-0.0150354,-0.00617925,5.12127,216.712,0.14268,0,0,0,0,0,0,0,0,0,0,0,0,0,2
